respondent_id,wave,Price_z,Quality_z,Digital_z,Selection_z,Convenience_z,segment,assignment_margin,income_band,age_band,kids_flag,gender_cat
100469,2025,0.9556437196285038,0.38856921803572153,0.8135615894048556,0.7545873630928989,0.5055431810201807,Price,0.14208213022364824,$75K to $99K,25-36,No kids < 18,Male
100721,2025,0.7693424689765734,0.6070981484757058,0.6410476734496966,0.3800803541079818,0.050124521924808346,Price,0.12829479552687684,$25K to $49K,25-36,Have kids < 18,Female
100562,2025,-1.188629296207242,0.8375594702861757,-0.40433508973477394,-0.17173026551008286,-0.40529413717056406,Quality,1.0092897357962585,$100K to $124K,57-65,Have kids < 18,Female
100899,2025,-0.8299702143563435,0.6167401776274977,-0.5862337462775706,-0.540198796606079,-0.40529413717056406,Quality,1.0220343147980617,$150K plus,57-65,Have kids < 18,Male
100825,2025,-0.11831777216162664,-1.5996828670768064,-0.23650262199540772,-0.9136224714236172,-0.39786232678781613,Price,0.11818484983378108,$50K to $74K,66+,No kids < 18,Male
101376,2025,-0.6524761812616234,0.15810789622525157,-1.6264736681658611,0.20316613060569055,0.9609618401155531,Convenience,0.7577957095098625,$50K to $74K,66+,No kids < 18,Female
200458,2021,1.1382625408319842,-0.3008923273185089,-1.8136950026914231,0.1979763012262672,0.9609618401155531,Price,0.17730070071643111,$75K to $99K,66+,No kids < 18,Female
100588,2025,0.9479508305718674,-0.7148212897405345,-0.23024373775648121,0.5649204182309527,0.9535300297328052,Convenience,0.005579199160937853,$50K to $74K,37-56,No kids < 18,Male
200349,2021,0.7730248984250233,-0.7032568405115631,0.10609769174066254,-0.3557146082755986,-0.8532809858831885,Price,0.6669272066843608,$150K plus,18-24,Have kids < 18,Female
100747,2025,0.2306326668700706,0.8375594702861757,-0.4204037556368952,0.7517189035212083,-0.3904305164050682,Quality,0.08584056676496743,$100K to $124K,25-36,Have kids < 18,Male
101636,2025,0.060167906962408466,0.38856921803572153,-0.7569758816742326,0.3764016157090487,0.5055431810201807,Convenience,0.11697396298445917,$100K to $124K,37-56,Have kids < 18,Male
100613,2025,-0.4761527844348126,-0.4959244171590359,-0.07667289110930023,0.936281754715114,0.5055431810201807,Selection,0.4307385736949333,$75K to $99K,37-56,No kids < 18,Male
101365,2025,0.7807177874816597,-0.9231149231316514,0.6931454877518416,-1.4633372413699393,0.9535300297328052,Convenience,0.17281224225114555,Under $25K,25-36,Have kids < 18,Female
200181,2021,-1.0044454338721922,0.38893716017723595,0.28863757805043166,-0.1688303872739601,0.5055431810201807,Convenience,0.11660602084294475,$100K to $124K,37-56,No kids < 18,Female
200815,2021,0.592761274930836,-0.47412467088119725,-0.9359503627109553,-0.5399711837961555,-0.8384173651176927,Price,1.0668859458120332,$25K to $49K,37-56,No kids < 18,Female
101569,2025,-1.0014266202933206,-0.2773954867190517,0.3078102561452119,0.38469167505901514,0.050124521924808346,Selection,0.07688141891380323,$125K to $149K,37-56,No kids < 18,Female
100743,2025,0.6046775268342417,0.8250338110186146,-0.7698896755300862,-0.5427022148633878,0.9535300297328052,Convenience,0.1284962187141906,$25K to $49K,66+,No kids < 18,Female
100242,2025,-0.11107559573598573,-0.03633092571820004,-0.21822979815195848,0.14815475363911257,-1.301267834595813,Selection,0.1844856793573126,$50K to $74K,25-36,Have kids < 18,Male
200647,2021,-0.12257359671233084,0.6070981484757058,-0.057528140958684915,-1.0940717545575207,0.050124521924808346,Quality,0.5569736265508974,$25K to $49K,37-56,Have kids < 18,Female
100527,2025,-0.46874303155756913,0.606136938437116,0.10632838828085615,-0.913928747096966,0.4981113706374328,Quality,0.1080255677996832,$150K plus,25-36,Have kids < 18,Female
100569,2025,-0.11475802518443562,0.6065048805786304,1.1548151636579858,0.5653614981548845,0.06498814269030417,Digital,0.5483102830793554,$75K to $99K,18-24,Have kids < 18,Female
200900,2021,0.9586625332073753,0.17100149763432712,-1.4691067197054402,0.019539756306598998,-0.8458491755004406,Price,0.7876610355730481,$50K to $74K,37-56,Have kids < 18,Female
101037,2025,0.41014245372735547,0.6070981484757058,-0.5958128314005716,-0.17338503525789398,0.9535300297328052,Convenience,0.34643188125709945,$25K to $49K,37-56,Have kids < 18,Female
200604,2021,-0.6601690703182598,0.39821124718751344,-0.4094634231821758,-0.7239555265616712,0.050124521924808346,Quality,0.3480867252627051,$50K to $74K,37-56,Have kids < 18,Male
101698,2025,-1.5570084346643331,0.10241715711449556,-0.053962735685638585,0.3893837515474074,0.9535300297328052,Convenience,0.5641462781853979,$75K to $99K,25-36,Have kids < 18,Male
101299,2025,-0.29480874544004004,1.2734307953719934,0.7955049542528219,0.3891703069792588,-1.293836024213065,Quality,0.4779258411191716,$50K to $74K,25-36,Have kids < 18,Female
200346,2021,0.9539884577296104,0.3891624859327969,-0.4239546530611633,0.011040387431553366,-1.293836024213065,Price,0.5648259717968135,$25K to $49K,37-56,No kids < 18,Male
101446,2025,-0.01761711995979487,-0.07043100550803895,-0.9259098845075671,0.37985981414601594,-0.8532809858831885,Selection,0.3974769341058108,$25K to $49K,37-56,Have kids < 18,Female
100430,2025,0.641686294812934,-0.7148212897405345,1.1632782058382403,0.9377159845009593,-0.39786232678781613,Digital,0.225562221337281,$50K to $74K,18-24,Have kids < 18,Female
101135,2025,-0.6564866408698099,-0.7257924710724306,-0.06932589187179215,-0.9102248402964633,0.050124521924808346,Convenience,0.1194504137966005,$25K to $49K,37-56,No kids < 18,Female
200906,2021,-1.0212735706457754,-0.49629235930055027,-0.9404011143865545,0.7561904400476347,1.4089486888281777,Convenience,0.652758248780543,$50K to $74K,37-56,No kids < 18,Female
200486,2021,-0.8387774319135537,1.0549018649320092,0.11100983649664894,-0.910891440356385,0.9535300297328052,Quality,0.10137183519920401,$25K to $49K,25-36,No kids < 18,Male
101802,2025,-1.0167221776392692,0.1596623741609166,-0.24116956236242235,0.5649204182309527,0.050124521924808346,Selection,0.4052580440700361,$125K to $149K,37-56,No kids < 18,Other or not stated
100548,2025,0.9519612901800538,0.606136938437116,1.1548151636579858,-0.17548586510366093,-1.301267834595813,Digital,0.20285387347793193,$75K to $99K,25-36,Have kids < 18,Male
100455,2025,0.060495937122145085,-1.3694886811496085,-0.5810909049813906,-1.2786862985445018,0.9535300297328052,Convenience,0.8930340926106601,Under $25K,66+,No kids < 18,Female
100339,2025,0.0484645582975856,-1.3705423894939848,-0.2398373307282604,-0.3519590086820205,0.06498814269030417,Convenience,0.016523584392718574,Under $25K,37-56,Have kids < 18,Male
100027,2025,-1.546714982955886,-0.27776342886056615,0.8217939350449166,0.3825391524201729,0.057556332307556246,Digital,0.4392547826247437,$150K plus,18-24,Have kids < 18,Male
100537,2025,0.049005491695905165,-0.49688562719762563,0.9938828099245185,0.017884986558787862,0.050124521924808346,Digital,0.9437582879997102,$25K to $49K,25-36,Have kids < 18,Male
200631,2021,-0.11008394970667074,-1.3701827553049262,-0.21021364120331307,-0.17258598686753815,-0.39786232678781613,Price,0.06250203716086741,$100K to $124K,25-36,No kids < 18,Male
100740,2025,0.23521652158051143,-0.7148212897405345,0.22394286469258243,-0.7173831601894779,0.5055431810201807,Convenience,0.27032665943966927,$25K to $49K,25-36,Have kids < 18,Male
101810,2025,-0.826861180010148,-0.9556605249858252,-0.4228386101184168,1.1202660974806298,0.057556332307556246,Selection,1.0627097651730735,$100K to $124K,25-36,Have kids < 18,Female
100001,2025,0.5963210219080269,-0.058498614137553126,0.639484745275341,0.7518563320256666,1.4089486888281777,Convenience,0.6570923568025111,Under $25K,66+,No kids < 18,Female
100685,2025,0.23521652158051143,0.1590691062638413,-0.4105939739737005,-0.16399852636096093,0.9609618401155531,Convenience,0.7257453185350417,Under $25K,66+,No kids < 18,Female
100677,2025,0.775921029532636,-0.2789499646547168,0.9793915800455311,-0.17799635620892737,0.4981113706374328,Digital,0.2034705505128951,$25K to $49K,25-36,No kids < 18,Female
200979,2021,1.134129398752539,-1.3586183060759547,0.6294442670719528,-0.5443052918181235,0.4981113706374328,Price,0.5046851316805862,$25K to $49K,18-24,Have kids < 18,Male
100061,2025,1.1345801113835343,-0.27835669675764146,0.2817519718933108,-0.9083809492511186,1.4089486888281777,Convenience,0.2743685774446434,$25K to $49K,57-65,No kids < 18,Female
200157,2021,-1.0085785759516375,0.4005016094062074,-0.5777561962485379,0.1938627331662649,-0.8458491755004406,Quality,0.20663887623994248,$150K plus,18-24,Have kids < 18,Female
101189,2025,0.42151777223244175,-0.7161504419206386,0.23342892327006848,0.012832585683822817,-0.39615658548144284,Price,0.18808884896237327,$100K to $124K,37-56,Have kids < 18,Male
200373,2021,0.7842775344588507,0.37663682666523574,-0.4286215934281779,0.008361049157396416,0.49640562933105953,Price,0.2878719051277912,$75K to $99K,37-56,No kids < 18,Female
100749,2025,0.06394055717818248,0.16967234545422297,-0.08112364278489939,0.38339487377762815,0.9535300297328052,Convenience,0.570135155955177,$50K to $74K,37-56,Have kids < 18,Male
100986,2025,-0.2937268786434009,-0.49725356933914006,-1.0879582811837807,0.19708916120437972,1.3923793267563085,Convenience,1.1952901655519288,$50K to $74K,66+,No kids < 18,Female
100774,2025,0.24444199006478232,-0.04826331708868588,0.24569115034906178,-0.17589552636316041,0.5055431810201807,Convenience,0.25985203067111895,$25K to $49K,25-36,Have kids < 18,Male
100929,2025,-1.0090292885826329,0.386392841689348,-0.06710722608168593,0.015153955491555604,0.057556332307556246,Quality,0.32883650938179176,$50K to $74K,37-56,Have kids < 18,Female
100804,2025,0.051606054347715966,0.5959016413882487,0.08670882495446683,0.5651409581929187,0.5055431810201807,Quality,0.030760683195330096,$150K plus,25-36,Have kids < 18,Other or not stated
101303,2025,-0.2939073201780491,0.825401753160129,-0.6186122682149248,0.7480490396390133,0.9535300297328052,Convenience,0.12812827657267623,$100K to $124K,37-56,No kids < 18,Female
100668,2025,1.1335884653542194,0.08778891533863413,0.7968516937357619,0.1901928692840699,0.057556332307556246,Price,0.3367367716184575,Under $25K,37-56,Have kids < 18,Other or not stated
100171,2025,-0.12223801100248902,0.39976572512317854,0.4772056520589337,-0.7282896345836393,-0.3904305164050682,Digital,0.07743992693575519,$125K to $149K,37-56,Have kids < 18,Male
101992,2025,0.4225996390290809,-0.7045859926916672,0.47608960911618725,0.20070733229349944,1.4089486888281777,Convenience,0.9328590797119904,$125K to $149K,37-56,Have kids < 18,Male
200826,2021,0.2362081676098264,-1.1635862162354278,-0.420389247788117,-0.9094572105705396,-1.293836024213065,Price,0.6565974153979434,$25K to $49K,37-56,Have kids < 18,Female
100639,2025,-0.6554949948404949,0.1590691062638413,0.9807383195284711,0.009385617683742253,0.050124521924808346,Digital,0.8216692132646298,$50K to $74K,57-65,No kids < 18,Male
100220,2025,0.7764619629309555,0.399908341509132,-0.5665996751024032,0.7534594089804024,-0.8458491755004406,Price,0.023002553950553062,$50K to $74K,37-56,Have kids < 18,Female
200770,2021,1.1305696517753479,-0.06078897635624704,0.8173431833693173,-0.5438642118941919,-1.3086996449785608,Price,0.3132264684060305,Under $25K,18-24,Have kids < 18,Male
101531,2025,0.19481222607933651,-1.3801927265982326,-0.9439665196596008,-0.0681673402147308,0.4981113706374328,Convenience,0.3032991445580963,$25K to $49K,57-65,No kids < 18,Female
101276,2025,0.9550703245262495,0.37663682666523574,0.11924218213670987,-0.5386743825147685,-1.3086996449785608,Price,0.5784334978610137,$25K to $49K,57-65,Have kids < 18,Male
200044,2021,-0.3048568322059695,-0.05945982417614286,0.7955049542528219,1.1215628987620168,-0.40529413717056406,Selection,0.3260579445091949,$50K to $74K,37-56,No kids < 18,Female
101883,2025,-0.4799054468240724,0.825401753160129,1.1632782058382403,-0.7252523278430582,-0.8532809858831885,Digital,0.3378764526781113,$50K to $74K,18-24,Have kids < 18,Female
100593,2025,0.23976791458701743,-0.2677534575672598,-0.06109354623173122,0.383615413739594,0.050124521924808346,Selection,0.14384749915257658,$25K to $49K,37-56,Have kids < 18,Female
101181,2025,0.060831522831986874,-0.4976215114806545,-1.1109125532430228,0.19430643734407213,0.5055431810201807,Convenience,0.31123674367610854,$150K plus,66+,No kids < 18,Female
100805,2025,0.4213950897611829,-0.04789537494717146,1.1632782058382403,0.936281754715114,0.5055431810201807,Digital,0.22699645112312627,$25K to $49K,18-24,Have kids < 18,Male
101705,2025,0.4152294628051938,-0.0488565849857612,0.4542513799996917,0.936281754715114,0.9609618401155531,Convenience,0.02468008540043909,$50K to $74K,25-36,Have kids < 18,Female
101314,2025,0.24592822421601926,0.17026561335129828,-0.2431720394611131,0.567153696407154,0.5055431810201807,Selection,0.061610515386973264,$25K to $49K,25-36,Have kids < 18,Female
200322,2021,0.593752920960151,-0.7026635726144878,-0.9452987512937627,0.20208986928626943,0.5055431810201807,Price,0.08820973993997028,$50K to $74K,25-36,Have kids < 18,Female
100254,2025,0.6435215531901771,0.18086885254167992,0.4542513799996917,-0.3600487162975667,-0.40529413717056406,Price,0.18927017319048545,$75K to $99K,25-36,Have kids < 18,Male
201106,2021,-0.8371221700146604,-0.203320307433069,-2.1794898817286588,-0.17424075661534932,0.057556332307556246,Convenience,0.23179708892290557,$50K to $74K,66+,No kids < 18,Male
100839,2025,-0.4845470605979026,-0.06983773761096364,-0.057528140958684915,-1.0926375247716753,-0.8532809858831885,Digital,0.012309596652278723,$25K to $49K,66+,No kids < 18,Other or not stated
101272,2025,-1.3784000730690393,-0.9343114302191085,-0.76632427025704,-1.0992098911438688,0.057556332307556246,Convenience,0.8238806025645962,$75K to $99K,37-56,No kids < 18,Female
201085,2021,-1.3672376578025358,-0.26679224752867003,0.9892013617087257,0.19488730169261073,0.9535300297328052,Digital,0.03567133197592054,$25K to $49K,25-36,Have kids < 18,Male
100296,2025,-0.11889116726388094,-1.3811539366368222,0.9709285378652766,-0.7704549000154309,1.4089486888281777,Convenience,0.43802015096290114,Under $25K,25-36,Have kids < 18,Male
101882,2025,-0.8299702143563435,-0.2887346101924622,0.6492945269385357,0.3811607311923654,0.5055431810201807,Digital,0.14375134591835503,$50K to $74K,37-56,Have kids < 18,Female
100054,2025,0.8653567845067223,-0.4976215114806545,0.639484745275341,0.5653614981548845,-0.8532809858831885,Price,0.22587203923138122,$100K to $124K,37-56,No kids < 18,Female
101919,2025,0.7753800961343164,-0.7154145576376099,-0.055950704935551175,0.198196841188233,0.050124521924808346,Price,0.5771832549460834,$150K plus,25-36,No kids < 18,Male
100329,2025,-0.8267384975388891,-0.9331248944249577,-1.6994359026265706,0.39313935114098547,0.9609618401155531,Convenience,0.5678224889745676,$50K to $74K,66+,No kids < 18,Male
201174,2021,-0.12190998084275242,-0.9443214015124147,-0.5677157180451496,-0.3094952326136967,1.4089486888281777,Convenience,1.53085866967093,$50K to $74K,57-65,No kids < 18,Female
100849,2025,1.1335884653542194,1.2734307953719934,-0.9323849574379091,0.383615413739594,0.5055431810201807,Quality,0.13984233001777402,$50K to $74K,37-56,Have kids < 18,Female
100271,2025,-1.363555228354086,-0.9327569522834434,-0.3958575397057412,0.39010204440040436,0.5055431810201807,Convenience,0.11544113661977634,$25K to $49K,57-65,No kids < 18,Female
100302,2025,0.06430104904185381,0.16003031630243103,0.13261736907295088,0.5665751879787639,0.050124521924808346,Selection,0.4065448716763329,Under $25K,37-56,No kids < 18,Female
100366,2025,1.134129398752539,0.6074660906172201,0.6296749636121464,0.38875355032594205,0.9535300297328052,Price,0.18059936901973372,$50K to $74K,25-36,Have kids < 18,Female
100736,2025,0.05962697356408893,-0.26679224752867003,0.46271442217994624,0.3821811839537487,0.057556332307556246,Digital,0.08053323822619751,$100K to $124K,37-56,No kids < 18,Female
101959,2025,-0.46874303155756913,0.6065048805786304,-0.4105794661249223,-0.07313468707175169,-0.8607127962659364,Quality,0.6796395676503821,$25K to $49K,37-56,Have kids < 18,Male
200210,2021,-0.8356359358634234,-0.04730210705009612,-0.594235395377438,0.011040387431553366,-0.39786232678781613,Selection,0.058342494481649486,$25K to $49K,66+,No kids < 18,Female
200682,2021,-1.0157305316099543,-0.05923449842058197,0.12793592085715808,0.9360612147531482,0.9609618401155531,Convenience,0.024900625362404893,$150K plus,37-56,No kids < 18,Female
101390,2025,0.6024374560461023,-0.7036247826530775,-1.442587042373152,0.3893837515474074,0.5129749914029287,Price,0.08946246464317364,Under $25K,66+,No kids < 18,Female
200727,2021,-0.1261333436895219,-1.1632182740939134,-0.5748465285912422,0.7531531333070536,-0.39786232678781613,Selection,0.8792864769965755,$75K to $99K,25-36,Have kids < 18,Female
100644,2025,-1.54216358994938,0.16967234545422297,-0.7518330403780524,0.20195244078181107,0.050124521924808346,Selection,0.032280095327588104,$75K to $99K,66+,Have kids < 18,Female
100192,2025,-1.5462967320288252,-0.058498614137553126,0.30156587975506355,0.20584546887984748,0.9535300297328052,Convenience,0.6519641499777417,$25K to $49K,57-65,Have kids < 18,Female
200877,2021,-1.545633116159247,0.1475046570348699,-1.119606291963471,-0.9152772411714284,0.9609618401155531,Convenience,0.8134571830806832,$50K to $74K,37-56,Have kids < 18,Male
101030,2025,0.07208415886581429,1.0549018649320092,-0.5958128314005716,0.20208986928626943,0.5055431810201807,Quality,0.5493586839118285,$75K to $99K,37-56,Have kids < 18,Male
101069,2025,-0.8272794309372087,-0.2661989796315947,0.08669431710568865,0.9387405530273051,-0.8458491755004406,Selection,0.8520462359216164,$150K plus,25-36,No kids < 18,Male
100375,2025,-0.029800559410579838,1.0545339227904948,-0.5862337462775706,1.3072020112753435,0.5055431810201807,Selection,0.2526680884848487,$50K to $74K,18-24,Have kids < 18,Female
200074,2021,-0.11620038384474604,-0.9317957422448536,-0.08782941225543502,-0.17987166591870432,0.06498814269030417,Convenience,0.15281755494573918,$50K to $74K,57-65,No kids < 18,Male
201086,2021,-0.8304209269873389,0.18123679468319437,0.09786534610060157,0.20208986928626943,-0.8532809858831885,Selection,0.02085307460307506,$75K to $99K,37-56,No kids < 18,Male
101225,2025,-0.11574967121375061,-1.161295854016734,-0.9239219152576545,-1.0978273541510988,0.9535300297328052,Convenience,1.0692797009465558,$25K to $49K,66+,No kids < 18,Female
100292,2025,-1.549192863136438,0.8360049923505106,-0.24941641585126148,0.19538269866349325,-0.39786232678781613,Quality,0.6406222936870174,$150K plus,37-56,No kids < 18,Male
200452,2021,0.24812441951323222,-0.4856891201101686,-0.2351558825124676,-1.2739425292630342,1.4255180509000467,Convenience,1.1773936313868145,$50K to $74K,25-36,Have kids < 18,Female
101976,2025,0.9509696441507389,-0.27835669675764146,0.47743634859912737,0.9377159845009593,-1.301267834595813,Price,0.013253659649779648,Under $25K,25-36,Have kids < 18,Male
100700,2025,-0.49083005269816327,-0.04789537494717146,0.8088801411890628,-0.35035593172728474,-0.8532809858831885,Digital,0.8567755161362343,$25K to $49K,25-36,Have kids < 18,Female
200861,2021,-0.4778782792745159,-0.0810342446984206,-0.413914174857775,0.3859884763404021,1.4089486888281777,Convenience,1.0229602124877757,$50K to $74K,37-56,No kids < 18,Female
101396,2025,-0.10805678215711426,0.8369662023891004,-0.40035915123494886,0.19292390035130214,-0.8532809858831885,Quality,0.6440423020377982,$25K to $49K,66+,No kids < 18,Female
200507,2021,0.413161267306227,1.0549018649320092,0.2982166631734327,0.747691071172589,0.4981113706374328,Quality,0.3072107937594202,$75K to $99K,18-24,Have kids < 18,Male
101581,2025,-0.30407808941523745,0.1700402875957374,-1.2983645843087783,0.01542618824659676,0.042692711542060446,Quality,0.12734757605367694,$50K to $74K,66+,No kids < 18,Male
200929,2021,-0.834972319993845,0.16003031630243103,-0.24987780893164874,0.01680872523936674,0.057556332307556246,Quality,0.10247398399487478,$150K plus,37-56,Have kids < 18,Female
101783,2025,0.06807369925762781,0.8369662023891004,-0.9259098845075671,0.3879495217615621,0.4981113706374328,Quality,0.33885483175166753,$150K plus,66+,No kids < 18,Female
100695,2025,0.4138248831758054,0.15870116412232688,0.1011855469846761,-0.36189260734291145,-1.301267834595813,Price,0.2551237190534785,$100K to $124K,25-36,Have kids < 18,Male
101622,2025,-1.0258574253562163,-1.656886627607823,0.2937804193466117,1.125676466822019,-0.8532809858831885,Selection,0.8318960474754072,Under $25K,25-36,No kids < 18,Male
101938,2025,-0.12200020161007652,1.0549018649320092,0.10943240047351521,0.7510006106682113,0.9609618401155531,Quality,0.09394002481645614,$50K to $74K,25-36,Have kids < 18,Male
101262,2025,-0.11409440931485722,-0.2789499646547168,0.6294442670719528,0.012474617217398653,0.9535300297328052,Convenience,0.32408576266085243,$75K to $99K,18-24,Have kids < 18,Male
200532,2021,0.24290941063714777,0.38856921803572153,-1.0979987593871692,0.7517189035212083,1.4255180509000467,Convenience,0.6737991473788384,$75K to $99K,66+,No kids < 18,Female
100180,2025,0.9549801037589254,-0.2899211459866129,-0.7654389238544871,-0.1707914326951201,-1.301267834595813,Price,1.1257715364540455,$50K to $74K,66+,Have kids < 18,Male
200326,2021,-0.28765678978172327,0.17063355549281273,-0.4061287144493232,-0.9121882416377719,-0.40529413717056406,Quality,0.458290345274536,$50K to $74K,37-56,Have kids < 18,Female
100471,2025,0.5968619553063466,0.17026561335129828,-0.7529490833207989,0.19935883821903716,0.5129749914029287,Price,0.08388696390341788,$100K to $124K,66+,Have kids < 18,Male
101418,2025,0.42619184771020663,-0.49569909140347496,-1.2767570517324764,-0.35303527000144164,0.050124521924808346,Price,0.37606732578539825,$50K to $74K,37-56,Have kids < 18,Female
100489,2025,0.2471327734839172,0.37663682666523574,-0.7714526037044418,-1.2751876377513458,-0.40529413717056406,Quality,0.12950405318131852,$100K to $124K,37-56,Have kids < 18,Female
101898,2025,-1.0238741332975863,0.8250338110186146,0.26837678495706985,0.9400373543086921,0.057556332307556246,Selection,0.11500354329007745,$150K plus,37-56,Have kids < 18,Other or not stated
200742,2021,0.0690653452869428,0.17122682338988804,-0.5862192384287924,0.20070733229349944,0.9535300297328052,Convenience,0.7528226974393057,$75K to $99K,66+,No kids < 18,Female
200613,2021,0.2399808178256004,-0.7142280218434591,-0.76632427025704,-0.07935147562633849,-0.39615658548144284,Price,0.3193322934519389,Under $25K,66+,Have kids < 18,Male
100052,2025,0.6024374560461023,-0.7157824997791242,-0.7649775307740998,-0.5444427203225819,-0.38299870602232033,Price,0.9854361620684227,$75K to $99K,57-65,Have kids < 18,Female
101940,2025,0.4147840675011856,-0.05982776631765728,-0.387163800985293,-0.35303527000144164,1.4089486888281777,Convenience,0.9941646213269921,$100K to $124K,37-56,Have kids < 18,Male
200321,2021,-0.2978275590189115,0.38856921803572153,-0.7636452991399378,-0.35303527000144164,0.5129749914029287,Convenience,0.12440577336720715,$25K to $49K,57-65,No kids < 18,Female
200109,2021,0.05917626093309347,0.18101146892763345,-0.4105794661249223,0.7572150085739805,0.5055431810201807,Selection,0.2516718275537998,$50K to $74K,25-36,Have kids < 18,Female
100751,2025,0.41837627618231144,-0.25582106619677397,0.10120005483345428,0.3860742120517851,0.5055431810201807,Convenience,0.08716690483786926,$75K to $99K,37-56,Have kids < 18,Male
100948,2025,-1.009119509349957,-0.27680221882197636,-0.22669284033221307,-0.7248943593766339,0.5055431810201807,Convenience,0.7322360213523937,$100K to $124K,66+,No kids < 18,Male
100064,2025,-1.187514967706668,1.2734307953719934,0.7955049542528219,0.3782050443982048,0.9609618401155531,Quality,0.31246895525644036,$100K to $124K,37-56,No kids < 18,Female
200419,2021,-0.28914302393296015,-0.2661989796315947,-0.41215690214805606,-0.08210134977023936,-0.8607127962659364,Selection,0.18409762986135536,$50K to $74K,37-56,No kids < 18,Male
101635,2025,0.5967717345390224,-0.4982147793777298,-0.7502556043549187,-0.5372401527289232,0.9535300297328052,Convenience,0.35675829519378277,$25K to $49K,66+,No kids < 18,Female
101443,2025,-0.46766116476093,-0.2661989796315947,0.2752623911141907,-1.6959166590367816,-0.8532809858831885,Digital,0.5414613707457854,$100K to $124K,37-56,No kids < 18,Female
200674,2021,0.7801443923794054,-0.7138600797019448,1.1646249453211803,-0.3588036078092551,0.057556332307556246,Digital,0.38448055294177497,Under $25K,66+,Have kids < 18,Male
100211,2025,-0.8356359358634234,0.37700476880675016,-0.24586551842699336,0.5662172195123397,1.4089486888281777,Convenience,0.842731469315838,$150K plus,57-65,Have kids < 18,Female
200499,2021,-0.31007184108205393,-0.058498614137553126,-1.6264736681658611,0.38527018348740516,0.9609618401155531,Convenience,0.5756916566281479,$100K to $124K,37-56,No kids < 18,Male
101681,2025,0.5934248908004144,-0.07006306336652454,0.6432663392398028,-0.36349804021779586,0.5055431810201807,Digital,0.049841448439388425,Under $25K,25-36,No kids < 18,Male
200361,2021,-0.656576861637134,0.15943704840535572,0.813330892864662,0.7493458409204001,0.5055431810201807,Digital,0.06398505194426185,$50K to $74K,37-56,No kids < 18,Female
200301,2021,-0.028658451958162676,0.40013366726469296,-0.05729744441849127,-0.35303527000144164,-0.8532809858831885,Quality,0.42879211922285565,$25K to $49K,25-36,Have kids < 18,Male
200865,2021,0.42287552654030536,0.3985791893290279,-0.9292445932404197,-0.5429227548253536,-0.39786232678781613,Price,0.02429633721127744,$25K to $49K,37-56,Have kids < 18,Male
101848,2025,-0.29836849241723107,0.5955336992467343,-0.24006802726845405,1.3072020112753435,-0.39786232678781613,Selection,0.7116683120286093,$125K to $149K,25-36,No kids < 18,Female
200206,2021,0.4255282318406282,0.8259950210572042,0.4687426098786791,0.38339487377762815,0.050124521924808346,Quality,0.35725241117852513,$125K to $149K,25-36,Have kids < 18,Female
101460,2025,0.5897424613519644,0.8360049923505106,-0.5813216015215842,-0.08537930316844637,0.4981113706374328,Quality,0.24626253099854623,$150K plus,25-36,Have kids < 18,Female
200839,2021,-0.1167851927339921,1.0549018649320092,-0.2434027360013067,0.5638441569115317,0.4981113706374328,Quality,0.49105770802047755,$75K to $99K,25-36,Have kids < 18,Female
100340,2025,-0.8222773252997071,-0.27776342886056615,-0.4116955090676688,0.5654989266593428,1.4255180509000467,Convenience,0.8600191242407039,$75K to $99K,37-56,No kids < 18,Male
101464,2025,0.059594511860154166,-0.04944985288283654,0.8967987277449408,-1.0873645839347446,0.9535300297328052,Convenience,0.05673130198786436,Under $25K,57-65,Have kids < 18,Female
200590,2021,-0.46766116476093,0.8259950210572042,-0.22358882813955405,0.5640646968734975,-0.38299870602232033,Quality,0.26193032418370676,$150K plus,37-56,No kids < 18,Female
200522,2021,-0.473417107035334,-0.25522779829969866,0.4772056520589337,0.20584546887984748,0.057556332307556246,Digital,0.2713601831790863,$75K to $99K,25-36,Have kids < 18,Female
101252,2025,-0.3025016344966764,-0.04730210705009612,0.09160646186167505,0.9387405530273051,0.050124521924808346,Selection,0.84713409116563,$100K to $124K,25-36,No kids < 18,Male
101766,2025,0.593843141727475,-0.49533114926196053,0.7968516937357619,0.3860742120517851,-1.301267834595813,Digital,0.20300855200828694,Under $25K,25-36,Have kids < 18,Female
200339,2021,0.5934248908004144,0.37700476880675016,0.13595207780580354,-0.17048515702177125,0.050124521924808346,Price,0.21642012199366423,$100K to $124K,18-24,Have kids < 18,Male
200757,2021,1.1345801113835343,-0.07102427340511427,-1.9891185863038778,0.5730101258464989,-0.39786232678781613,Price,0.5615699855370354,$25K to $49K,37-56,No kids < 18,Male
200235,2021,0.5887508153226495,1.2734307953719934,-0.4154771030321306,1.1215628987620168,0.4981113706374328,Quality,0.15186789660997668,$75K to $99K,57-65,Have kids < 18,Male
101584,2025,-0.47383535796239473,-1.3692215452663363,-0.5663834864109876,0.011618895859943402,-1.7566864936911855,Selection,0.48545425382233814,Under $25K,57-65,No kids < 18,Female
200351,2021,0.5967717345390224,0.11655480936833777,-0.5958128314005716,0.012337188712940306,0.057556332307556246,Price,0.48021692517068465,$25K to $49K,25-36,Have kids < 18,Female
101076,2025,-1.0129170657195605,-0.27776342886056615,0.639484745275341,0.01412938696520979,-1.301267834595813,Digital,0.6253553583101312,$25K to $49K,37-56,Have kids < 18,Female
